event layer r x y z
590 2 564.537 467.919 315.838 282.029
590 3 571.055 473.568 319.118 280.714
590 4 769.149 651.151 409.381 320.042
590 5 775.608 656.999 412.213 317.748
590 4 751.208 635.182 401.069 317.815
590 5 757.636 640.857 404.123 319.988
590 6 992.474 849.335 513.453 366.658
590 7 998.874 855.151 516.203 367.914
591 0 296.138 284.081 83.6415 -49.7432
591 0 287.591 276.123 80.4033 -51.3015
591 1 393.587 374.589 120.802 -37.2822
591 2 553.01 521.951 182.721 -13.6525
591 3 559.504 528.085 184.855 -11.9979
591 4 753.367 706.096 262.659 24.1582
591 5 759.877 712.212 264.893 25.6303
591 6 993.049 924.915 361.495 72.7464
591 7 999.602 930.94 364.081 73.8023
592 1 398.357 331.403 221.044 37.2744
592 2 559.136 475.721 293.806 61.2299
592 3 565.613 481.454 296.85 85.3286
592 4 763.941 657.216 389.452 123.501
592 5 770.704 662.713 393.44 122.258
592 6 990.481 853.853 501.983 121.954
592 7 996.804 859.872 504.219 123.866
593 1 407.418 368.833 173.066 13.9018
593 2 564.568 511.544 238.874 37.6493
593 3 571.326 517.462 242.171 36.3028
593 4 766.159 695.024 322.398 25.7382
593 5 772.771 701.048 325.127 72.4205
593 6 1004.26 913.644 416.891 74.2165
593 7 1010.8 919.685 419.403 72.3342
594 0 288.388 275.75 84.4361 -34.8755
594 0 288.408 275.741 84.5356 -34.8505
594 1 393.81 374.468 121.903 -13.0617
594 2 552.43 522.657 178.911 36.0633
594 3 558.888 528.836 180.799 37.926
594 4 770.351 725.599 258.739 124.16
594 4 751.514 708.146 251.601 121.866
594 5 758.204 714.055 254.949 123.893
594 6 989.962 928.721 342.784 170.25
594 7 996.326 934.988 344.186 172.33
594 7 996.441 934.837 344.926 172.311
594 7 996.464 934.807 345.074 172.307
594 7 996.823 934.341 347.367 172.246
594 7 996.94 934.19 348.106 172.226
595 1 409.765 398.908 93.7019 14.0863
595 2 565.852 542.482 160.94 61.9718
595 3 572.902 548.814 164.377 60.3348
595 4 768.479 726.103 251.662 123.976
595 5 775.608 732.253 255.682 121.748
595 5 757.007 715.471 247.305 124.095
595 6 992.347 925.742 357.428 170.638
595 7 999.052 931.587 360.901 171.887
596 1 405.158 397.276 79.5317 86.2904
596 2 559.381 543.198 133.577 135.068
596 3 566.164 549.554 136.134 134.878
596 4 757.158 729.611 202.377 171.074
596 5 763.7 735.926 204.087 171.477
596 6 993.644 952.511 282.932 220.453
596 7 1000.04 958.844 284.059 221.354
597 1 406.309 397.699 83.2049 209.812
597 2 558.866 543.262 131.138 257.197
597 3 565.591 549.624 133.443 257.14
597 4 755.2 730.336 192.188 318.425
597 5 762.004 736.551 195.304 319.322
597 6 990.673 954.542 265.11 366.37
597 7 997.33 960.693 267.836 368.162
598 0 295.061 273.265 111.296 70.8265
598 1 405.135 369.626 165.865 86.2884
598 2 566.875 509.916 247.655 111.69
598 3 573.586 515.871 250.755 109.884
598 4 754.097 671.032 344.061 170.65
598 5 760.907 676.368 348.577 171.861
598 6 1000.13 879.256 476.625 171.72
599 0 292.115 274.258 100.567 7.0505
599 1 400.005 371.584 148.084 13.2482
599 2 559.608 515.422 217.946 37.0958
599 3 566.164 521.492 220.427 36.8779
599 4 762.278 697.991 306.394 73.6983
599 5 768.919 703.991 309.246 72.8406
599 6 1002.96 914.808 411.171 123.681
599 7 1009.71 920.658 414.621 122.078
600 0 293.662 273.721 106.367 -40.1765
600 1 401.931 370.816 155.062 -12.1942
600 2 561.211 514.102 225.07 37.2842
600 3 567.834 520.116 227.848 36.6816
600 4 763.425 697.087 311.267 123.444
600 5 770.328 702.886 315.208 122.3
600 6 1003.04 914.743 411.492 172.073
600 7 1009.59 920.768 414.078 170.475
601 1 395.901 334.769 211.347 37.0074
601 2 554.573 483.708 271.253 60.6077
601 3 560.943 489.675 273.633 61.7775
601 4 754.538 670.314 346.419 122.331
601 5 761.184 675.921 350.046 123.438
601 6 992.698 890.475 438.753 122.309
601 7 998.967 896.73 440.239 123.516
602 0 294.323 273.502 108.732 -87.2525
602 1 400.025 371.576 148.159 -84.9498
602 2 557.312 517.458 206.963 -61.3947
602 3 563.883 523.514 209.518 -61.0336
602 4 757.113 702.406 282.572 -25.1317
602 5 763.85 708.31 285.943 -24.7431
602 6 995.532 922.131 375.178 -25.0905
602 7 1002.02 928.231 377.394 -24.751
603 1 409.147 319.35 255.767 -59.9698
603 2 568.62 462.746 330.446 -35.9593
603 3 575.055 468.479 333.49 -13.8822
603 2 550.964 446.915 322.224 -38.2244
603 3 557.261 452.834 324.779 -35.7689
603 4 753.813 628.929 415.55 24.2249
603 4 753.852 628.839 415.758 24.2308
603 5 760.442 634.124 419.713 25.5459
603 6 995.194 843.646 527.895 24.6783
603 7 1001.47 849.693 530.061 25.1435
604 0 295.345 258.888 142.147 -74.3015
604 0 287.487 251.48 139.308 -76.4515
604 1 389.02 347.276 175.316 -37.9927
604 2 564.217 511.8 237.489 -12.204
604 4 761.952 698.252 304.984 73.661
604 5 768.593 704.253 307.836 72.8779
604 5 768.627 704.225 307.984 72.8739
604 5 768.661 704.198 308.132 72.87
604 5 769.109 703.84 310.062 72.819
604 5 769.318 703.675 310.952 72.7954
604 5 769.51 703.524 311.769 72.7738
604 6 997.414 920.15 384.915 122.985
604 7 1003.97 926.18 387.478 122.798
605 0 292.667 260.842 132.723 112.027
605 1 388.907 347.557 174.508 109.802
605 2 567.882 509.233 251.341 135.979
605 3 574.485 515.261 254.045 133.989
605 4 770.216 692.159 337.859 172.531
605 4 751.614 675.339 329.909 170.265
605 5 758.212 681.005 333.342 172.275
605 6 991.724 892.139 433.133 170.54
605 7 998.14 898.152 435.438 172.03
606 0 295.068 273.263 111.321 68.1015
606 0 287.232 265.776 108.929 65.7015
606 1 398.497 372.221 142.308 111.097
606 2 553.957 520.86 188.608 158.511
606 3 560.529 526.906 191.213 159.842
606 4 768.303 726.151 250.985 221.958
606 5 774.999 732.419 253.348 219.809
606 4 750.61 709.219 245.813 219.713
606 5 757.176 715.265 248.418 222.066
606 6 1000.21 948.621 317.078 269.73
606 7 1006.58 954.951 318.229 268.843
607 1 388.239 378.264 87.4426 35.8533
607 2 567.339 542.334 166.574 86.31
607 3 574.416 548.665 170.061 84.3787
607 4 769.787 725.749 256.631 124.105
607 4 750.975 708.778 248.188 121.775
607 5 757.625 714.729 251.312 123.989
607 6 992.121 926.013 356.096 170.603
607 7 998.724 931.978 358.978 171.938
608 0 291.617 283.754 67.2614 -35.3588
608 1 390.562 376.427 104.123 -13.5269
608 2 567.555 542.313 167.378 37.9476
608 3 574.28 548.678 169.558 36.0084
608 4 764.271 727.301 234.824 73.9201
608 5 770.662 733.659 235.932 72.6463
608 6 998.625 949.501 309.354 171.528
608 7 1005.3 955.66 312.005 171.005
609 0 295.998 258.441 144.301 194.905
609 0 287.968 250.702 141.684 192.454
609 1 388.864 347.664 174.199 231.985
609 2 562.495 513.093 230.513 281.811
609 3 569.018 519.186 232.87 280.932
609 4 759.719 700.1 295.015 319.014
609 5 766.013 706.394 296.284 318.8
609 6 994.742 922.994 370.937 416.614
609 7 1001.32 928.994 373.647 417.165
610 0 295.0 284.004 79.7923 -93.8442
610 1 392.74 375.063 116.5 -85.7781
610 2 551.746 523.537 174.162 -62.2623
610 3 558.268 529.634 176.495 -60.1601
610 4 767.765 726.299 248.903 -23.9129
610 5 774.525 732.55 251.516 -25.96
610 4 750.178 709.75 242.944 -26.1799
610 5 756.746 715.792 245.573 -23.6754
610 7 1008.77 953.778 328.528 24.1896
611 0 288.047 250.577 142.064 42.7005
611 1 390.65 343.638 185.798 60.4958
611 2 552.076 489.057 256.146 109.808
611 3 558.56 494.806 259.143 111.794
611 4 754.858 669.801 348.104 170.76
611 5 761.496 675.423 351.682 171.777
611 6 997.444 883.058 463.792 220.988
611 7 1004.04 888.777 467.087 220.788
612 1 406.119 322.411 246.95 -84.4042
612 2 567.535 464.073 326.699 -60.2544
612 3 574.036 469.73 329.957 -62.1681
612 4 754.83 626.674 420.771 -25.4438
612 5 761.399 632.01 424.609 -24.4094
612 6 999.31 835.836 547.722 -24.5841
612 7 1005.59 841.819 550.051 -25.2318
613 1 408.645 319.845 254.341 38.191
613 2 565.147 467.113 318.114 86.0922
613 3 571.377 473.14 320.328 84.6809
613 4 765.421 655.429 395.326 172.044
613 5 772.009 661.138 398.614 170.501
613 6 1001.46 877.463 482.679 221.501
613 7 1007.79 883.547 484.744 220.309
614 0 290.958 274.686 95.937 54.2015
614 1 397.14 372.824 136.832 85.5288
614 2 555.717 518.998 198.651 134.585
614 3 562.328 525.013 201.429 135.38
614 4 756.346 703.121 278.713 170.966
614 5 762.758 709.328 280.452 171.602
614 6 995.462 922.206 374.808 269.1
614 7 1002.13 928.111 377.986 269.433
615 0 295.235 284.02 80.6004 153.928
615 0 287.091 276.372 77.7148 151.803
615 1 392.358 375.286 114.476 182.944
615 2 569.235 542.153 173.489 234.107
615 2 569.426 542.136 174.168 234.124
615 3 576.089 548.507 176.122 231.838
615 2 550.853 524.775 167.483 231.761
615 3 557.419 530.803 170.187 234.207
615 4 764.325 727.285 235.05 269.926
615 5 770.841 733.605 236.685 268.627
615 6 997.326 950.247 302.804 318.973
615 7 1003.64 956.614 303.632 318.841
616 1 397.906 331.997 219.333 37.2273
616 2 556.03 480.961 279.008 60.8216
616 3 562.305 487.081 280.961 61.5753
616 6 991.634 892.297 432.602 122.143
616 7 997.875 898.617 433.871 123.689
616 7 997.936 898.509 434.233 123.679
616 7 997.973 898.445 434.45 123.673
617 0 294.159 273.556 108.151 -108.544
617 1 404.514 369.849 163.838 -84.5396
617 2 566.989 509.838 248.076 -60.3074
617 3 573.841 515.697 251.695 -37.9574
617 4 754.858 669.801 348.104 -25.4399
617 5 761.344 675.665 350.888 -24.4016
617 6 1001.78 877.034 484.127 25.54
617 7 1008.27 882.904 486.915 24.2505
618 0 289.288 263.695 118.965 29.9255
618 1 408.62 368.43 176.717 38.189
618 1 387.905 350.287 166.641 35.7768
618 2 569.313 508.288 256.437 62.3055
618 3 576.124 514.179 259.882 84.2177
618 2 550.803 492.248 247.135 59.9423
618 3 557.261 498.065 249.941 62.4311
618 4 755.439 668.886 351.112 122.459
618 5 762.26 674.229 355.605 123.287
618 6 1001.54 877.356 483.041 123.511
618 7 1008.03 883.226 485.83 122.28
619 0 292.634 260.867 132.6 25.7755
619 1 388.874 347.639 174.27 35.9868
619 2 567.285 509.636 249.164 62.1131
619 3 573.942 515.628 252.066 60.2328
619 4 768.173 693.575 330.216 74.3284
619 5 774.642 699.7 332.399 72.2282
619 5 774.836 699.562 333.141 72.2086
619 4 769.288 692.796 334.42 124.056
619 4 769.447 692.686 335.014 124.072
619 4 769.727 692.494 336.053 124.099
619 4 769.947 692.342 336.869 124.121
619 4 750.546 677.361 323.266 72.0849
619 5 756.969 683.357 325.616 74.4854
619 6 1004.96 913.032 419.898 123.913
619 7 1011.66 918.927 423.126 121.852
619 7 995.204 903.59 417.082 124.145
620 0 289.59 275.23 90.062 48.2015
620 1 395.023 373.837 127.629 61.0964
620 2 553.079 521.868 183.166 109.984
620 3 559.678 527.878 185.969 111.598
620 4 751.886 707.719 253.902 121.927
620 5 758.264 713.986 255.32 123.883
620 6 1005.97 945.656 343.099 172.411
620 6 989.104 929.865 337.163 170.101
620 7 995.474 936.131 338.565 172.479
621 0 290.766 262.38 125.305 101.802
621 1 388.617 348.299 172.369 109.743
621 2 551.476 490.51 252.044 158.078
621 3 558.065 495.999 255.775 160.27
621 4 756.698 666.966 357.418 171.013
621 5 763.137 672.896 359.985 171.551
621 6 1002.8 875.705 488.613 221.662
621 7 1009.32 881.532 491.547 220.125
622 0 290.018 247.697 150.854 236.281
622 1 391.352 342.252 189.79 256.606
622 2 569.39 508.238 256.709 282.504
622 3 575.976 514.275 259.363 280.231
622 2 551.184 491.249 249.957 280.212
622 3 557.638 497.074 252.74 282.546
622 4 767.72 693.896 328.484 319.899
622 5 774.435 699.847 331.608 317.866
622 4 750.396 677.654 322.303 317.675
622 5 756.95 683.393 325.496 320.105
622 6 1003.01 914.763 411.393 319.687
622 7 1009.28 921.049 412.698 318.129
622 6 990.638 894.069 426.62 366.364
622 6 990.923 893.554 428.357 366.411
622 7 995.19 903.618 416.985 368.531
622 7 995.64 902.74 419.952 368.45
622 7 995.717 902.589 420.458 368.436
622 7 995.818 902.396 421.11 368.419
622 7 996.315 901.453 424.294 368.332
622 7 996.741 900.66 426.971 368.26
622 7 997.235 899.76 430.011 368.177
622 6 989.969 895.298 422.47 415.868
622 7 995.01 903.975 415.779 418.18
622 7 995.172 903.654 416.865 418.15
622 7 996.595 900.932 426.055 417.901
622 7 997.061 900.074 428.95 417.823
623 0 295.983 272.977 114.408 84.1265
623 0 287.735 265.232 111.548 83.1775
623 1 400.799 371.262 151.01 111.325
623 2 557.704 517.096 208.917 110.665
623 2 557.579 517.21 208.299 134.841
623 3 564.272 523.156 211.448 135.115
623 4 757.595 701.965 284.947 171.131
623 5 764.38 707.829 288.541 171.388
623 6 997.054 920.521 383.091 171.319
623 7 1003.49 926.667 385.086 171.245
624 0 288.096 283.441 51.5812 203.104
624 1 389.064 377.545 93.9694 232.024
624 2 568.033 542.267 169.139 282.377
624 3 575.013 548.608 172.249 280.322
624 4 769.288 725.883 254.749 320.056
624 5 775.965 732.157 257.037 317.713
624 4 750.769 709.026 246.852 317.74
624 5 757.301 715.114 249.234 320.044
625 0 295.194 284.017 80.4588 89.8942
625 0 286.989 276.424 77.1505 88.2942
625 1 393.506 374.634 120.401 110.524
625 2 553.752 521.089 187.371 134.287
625 3 560.328 527.131 190.001 135.683
625 4 755.514 703.919 274.409 170.852
625 5 762.084 709.974 276.964 171.694
625 5 762.127 709.933 277.187 171.688
625 5 762.801 709.287 280.674 171.596
625 6 996.977 920.601 382.697 220.926
625 7 1003.59 926.571 385.555 220.849
626 0 288.807 275.564 86.4525 -60.4265
626 1 397.769 372.54 139.407 -36.7954
626 2 560.193 514.932 220.593 -36.8426
626 3 566.982 520.809 224.113 -13.0362
626 5 774.088 700.094 330.272 23.9011
626 6 994.001 888.331 445.99 24.5056
626 7 1000.62 894.008 449.43 25.2672
627 1 395.776 334.951 210.824 -37.0153
627 2 554.39 484.069 270.233 -13.4288
627 3 560.884 489.793 273.301 -12.2217
627 4 754.624 670.175 346.877 -25.4733
627 5 760.84 676.478 348.216 -24.329
627 6 992.545 890.732 437.884 24.2858
627 7 999.005 896.666 440.456 25.5106
628 0 294.65 273.397 109.877 -18.9755
628 1 401.255 371.08 152.661 -12.257
628 2 559.162 515.803 215.893 12.8498
628 3 565.756 521.84 218.548 12.7359
628 4 760.157 699.728 297.018 25.067
628 5 766.627 705.871 299.104 24.7255
628 6 999.035 918.519 392.928 73.5805
628 7 1005.7 924.44 396.032 72.9544
629 1 395.754 393.242 44.5167 85.3738
629 2 553.064 544.099 99.1722 134.173
629 3 559.835 550.445 102.107 135.763
629 4 770.135 749.973 175.067 172.523
629 4 751.153 732.028 168.424 170.189
629 5 757.714 738.332 170.285 172.358
629 6 1005.22 972.046 256.13 270.326
629 7 1012.2 978.381 259.441 268.175
630 0 294.722 259.324 140.042 143.553
630 0 287.104 252.126 137.336 142.229
630 1 388.793 347.845 173.676 158.162
630 2 564.499 511.594 238.602 184.025
630 3 570.979 517.714 240.81 182.722
630 4 764.463 696.29 315.571 221.558
630 5 771.01 702.364 318.028 220.225
630 6 1003.15 914.637 412.01 270.087
630 7 1009.77 920.602 414.891 268.454
631 1 397.856 332.063 219.143 183.605
631 2 555.653 481.65 277.063 208.385
631 3 561.956 487.727 279.135 209.242
631 4 755.149 669.34 349.62 268.801
631 5 761.761 675.006 353.054 269.74
631 6 992.575 890.682 438.054 268.674
631 7 998.837 896.952 439.491 269.92
632 1 409.689 318.822 257.288 112.08
632 2 568.955 462.343 331.584 160.272
632 3 575.548 467.883 335.174 158.08
632 2 551.181 446.111 323.705 133.828
632 3 557.324 452.593 325.221 136.226
632 3 557.381 452.377 325.619 136.215
632 3 557.4 452.305 325.752 136.211
632 4 754.761 626.824 420.424 170.746
632 5 760.975 632.937 422.461 171.851
632 6 997.011 840.096 536.908 269.314
632 7 1003.65 845.415 540.922 269.223
633 2 552.065 443.002 329.431 109.806
633 3 558.421 448.644 332.495 111.819
633 4 757.864 620.431 435.229 122.782
633 5 764.112 626.404 437.59 123.039
633 6 1002.77 829.833 562.96 172.042
633 7 1009.23 835.484 566.132 170.519
634 0 296.118 258.36 144.693 -109.427
634 0 287.835 250.914 141.034 -110.294
634 1 390.781 343.374 186.558 -111.492
634 2 552.065 489.082 256.075 -86.3944
634 3 558.506 494.932 258.788 -84.3963
634 4 753.615 671.831 341.437 -74.0045
634 5 760.008 677.855 343.692 -72.5893
634 6 992.753 890.382 439.067 -25.4988
634 7 999.345 896.094 442.385 -24.3584
635 1 388.806 377.76 92.0189 133.973
635 2 551.332 524.096 171.144 182.241
635 3 557.987 530.01 174.466 184.477
635 4 755.242 704.185 272.974 220.431
635 5 761.85 710.204 275.728 221.344
635 6 1000.29 917.301 398.919 269.74
635 7 1007.05 923.125 402.491 318.4
636 0 289.472 283.572 58.1466 127.812
636 1 390.25 376.644 102.147 134.238
636 2 551.517 523.844 172.505 158.086
636 3 558.095 529.863 175.258 160.264
636 4 753.294 706.174 262.239 170.53
636 5 759.769 712.326 264.274 172.03
636 6 994.728 923.009 370.863 220.612
636 7 1001.37 928.934 373.943 221.157
637 1 392.569 375.162 115.601 -111.227
637 2 570.31 542.054 177.286 -84.1863
637 2 551.293 524.152 170.847 -86.5416
637 3 557.746 530.34 172.685 -84.2511
637 4 765.922 726.819 241.6 -24.1033
637 5 772.678 733.069 244.213 -25.7696
637 6 999.815 948.837 315.178 25.2966
637 7 1006.46 955.017 317.655 24.4742
638 0 293.834 273.664 106.99 85.6525
638 1 397.195 372.799 137.056 110.96
638 2 552.675 522.354 180.544 134.107
638 3 559.2 528.451 182.877 135.871
638 4 764.415 727.259 235.427 171.936
638 5 771.149 733.514 237.965 170.593
638 6 995.047 951.62 290.757 171.041
638 7 1001.33 958.018 291.308 171.547
639 2 569.355 461.865 332.936 62.3094
639 3 575.695 467.706 335.672 60.0659
639 2 551.426 445.223 325.342 60.0679
639 3 557.763 450.961 328.228 62.329
639 4 752.315 632.43 407.444 121.995
639 5 758.85 637.835 411.121 123.789
639 6 1006.8 870.703 505.499 172.503
639 7 1013.39 876.438 508.745 170.042
639 6 990.019 854.95 499.198 170.26
639 7 996.544 860.49 502.651 172.293
640 0 291.023 283.706 64.8486 -8.3605
640 1 390.126 376.732 101.346 12.0254
640 2 566.815 542.386 164.611 13.6839
640 3 573.592 548.746 166.993 36.0751
640 4 763.319 727.587 230.809 25.4321
640 5 769.967 733.868 232.996 72.7228
640 6 997.493 950.15 303.655 73.3784
640 7 1004.01 956.404 305.481 73.1762
641 0 288.342 275.771 84.212 -64.1015
641 1 392.977 374.928 117.726 -37.3627
641 2 569.73 542.107 175.249 13.9607
641 3 576.358 548.482 177.078 11.6211
641 2 551.057 524.482 169.066 11.6113
641 3 557.531 530.643 171.053 13.9921
641 4 765.606 726.91 240.32 74.0634
641 5 772.194 733.209 242.256 72.4814
641 6 1000.79 948.305 319.852 171.802
641 7 1007.64 954.379 323.253 170.711
642 1 408.653 319.837 254.365 210.0
642 2 565.096 467.18 317.924 257.895
642 3 571.485 472.997 320.731 256.478
642 4 765.581 655.238 395.951 319.677
642 5 772.089 661.043 398.928 318.109
642 6 1001.77 877.048 484.079 367.922
642 7 1008.07 883.168 486.022 366.658
643 0 289.698 283.592 59.163 128.245
643 1 391.618 375.735 110.399 134.454
643 2 554.715 520.034 193.061 158.629
643 3 561.472 525.888 196.704 159.697
643 4 760.939 699.077 300.531 171.543
643 5 767.678 704.995 303.828 170.984
643 6 990.096 895.062 423.266 219.889
643 7 996.874 900.417 427.792 221.854
644 0 287.615 276.112 80.5277 -68.3265
644 1 395.59 373.556 130.18 -37.0369
644 2 556.575 518.155 203.203 12.5141
644 3 563.337 524.027 206.748 13.048
644 4 759.483 700.301 293.927 73.3686
644 5 766.346 706.109 297.817 73.1428
644 6 1000.65 916.96 400.595 123.401
644 7 1007.34 922.854 403.823 122.364
645 0 290.659 262.471 124.865 4.8505
645 1 388.674 348.151 172.797 11.7545
645 2 551.777 489.771 254.13 35.9436
645 3 558.309 495.403 257.459 38.032
645 4 757.128 666.329 359.512 73.0702
645 5 763.88 671.797 363.595 73.453
645 6 1003.45 874.862 491.46 74.1223
645 7 1009.91 880.768 494.127 72.4382
646 0 289.596 263.41 120.336 209.556
646 1 401.082 371.149 152.035 233.543
646 2 554.905 519.833 194.15 280.85
646 2 555.103 519.626 195.263 280.879
646 2 555.41 519.31 196.97 280.924
646 3 561.333 526.035 195.913 281.91
646 4 768.303 726.151 250.985 319.958
646 5 774.532 732.548 251.542 317.856
646 4 750.689 709.122 246.332 317.726
646 5 756.984 715.499 247.157 320.099
646 6 998.334 949.666 307.904 417.106
646 7 1004.95 955.862 310.231 416.669
647 0 291.067 274.645 96.385 0.7995
647 1 398.244 372.331 141.307 37.2626
647 2 558.211 516.637 211.391 61.1141
647 3 564.871 522.615 214.367 61.2299
